fund_id,open,high,low,close,average,weighted_average,base_volume,traded_volume,interval_starts_at,interval_ends_at
BTCEUR,36021.91,36074.75,35995.86,36060.63,36047.425,36060.3738,4089.24638,0.1134,2022-02-18T09:00:00.000Z,2022-02-18T10:00:00.000Z
BTCEUR,36060.63,36062.8,35904.0,36062.8,35979.61045,36041.14593,7384.83078,0.2049,2022-02-18T10:00:00.000Z,2022-02-18T11:00:00.000Z
BTCEUR,36062.8,36062.8,35430.38,35430.38,35601.16306,35600.81557,15482.79462,0.4349,2022-02-18T11:00:00.000Z,2022-02-18T12:00:00.000Z
BTCEUR,35430.38,35752.59,35413.38,35700.0,35605.8682,35655.30775,23004.80453,0.6452,2022-02-18T12:00:00.000Z,2022-02-18T13:00:00.000Z
BTCEUR,35693.08,35759.43,35514.5,35675.0,35637.69322,35673.13542,4327.15128,0.1213,2022-02-18T13:00:00.000Z,2022-02-18T14:00:00.000Z
BTCEUR,35675.0,35713.46,35008.13,35639.45,35430.21529,35309.71767,48007.09208,1.3596,2022-02-18T14:00:00.000Z,2022-02-18T15:00:00.000Z
BTCEUR,35713.1,35949.98,35101.91,35164.52,35500.14952,35595.6464,8016.13947,0.2252,2022-02-18T15:00:00.000Z,2022-02-18T16:00:00.000Z
BTCEUR,35164.52,35667.08,34929.0,35356.24,35386.86291,35290.99444,21654.5541,0.6136,2022-02-18T16:00:00.000Z,2022-02-18T17:00:00.000Z
BTCEUR,35356.24,35642.84,35283.57,35417.6,35492.39026,35551.79585,4895.48224,0.1377,2022-02-18T17:00:00.000Z,2022-02-18T18:00:00.000Z
BTCEUR,35417.6,35568.81,35224.21,35520.86,35384.15872,35453.42068,2995.814,0.0845,2022-02-18T18:00:00.000Z,2022-02-18T19:00:00.000Z
BTCEUR,35520.86,35612.75,35462.18,35490.91,35529.10734,35503.77048,6078.24546,0.1712,2022-02-18T19:00:00.000Z,2022-02-18T20:00:00.000Z
BTCEUR,35532.3,35543.4,35343.25,35343.25,35464.92827,35416.05518,1590.18086,0.0449,2022-02-18T20:00:00.000Z,2022-02-18T21:00:00.000Z
BTCEUR,35343.25,35436.31,35323.07,35396.85,35394.83802,35401.59732,1154.09206,0.0326,2022-02-18T21:00:00.000Z,2022-02-18T22:00:00.000Z
BTCEUR,35371.99,35371.99,35190.56,35350.0,35285.18465,35232.10119,3311.81747,0.094,2022-02-18T22:00:00.000Z,2022-02-18T23:00:00.000Z
BTCEUR,35350.0,35452.79,35323.62,35404.27,35414.72145,35433.47926,1789.39068,0.0505,2022-02-18T23:00:00.000Z,2022-02-19T00:00:00.000Z
BTCEUR,35375.89,35553.62,35375.89,35553.62,35484.85875,35499.1351,166.84591,0.0047,2022-02-19T00:00:00.000Z,2022-02-19T01:00:00.000Z
BTCEUR,35553.62,35632.33,35520.3,35520.3,35582.27833,35610.39272,7143.44477,0.2006,2022-02-19T01:00:00.000Z,2022-02-19T02:00:00.000Z
BTCEUR,35520.3,35520.3,35520.3,35520.3,35520.3,35520.3,0.0,0.0,2022-02-19T02:00:00.000Z,2022-02-19T03:00:00.000Z
BTCEUR,35520.3,35579.57,35504.83,35504.83,35532.52625,35521.82999,522.17088,0.0147,2022-02-19T03:00:00.000Z,2022-02-19T04:00:00.000Z
BTCEUR,35504.83,35667.08,35504.83,35579.0,35585.03648,35580.21902,729.39444,0.0205,2022-02-19T04:00:00.000Z,2022-02-19T05:00:00.000Z
BTCEUR,35579.0,35641.46,35568.44,35578.85,35613.77,35612.21492,933.03999,0.0262,2022-02-19T05:00:00.000Z,2022-02-19T06:00:00.000Z
BTCEUR,35627.37,35769.99,35623.28,35769.99,35681.82991,35676.47498,1694.63251,0.0475,2022-02-19T06:00:00.000Z,2022-02-19T07:00:00.000Z
BTCEUR,35769.99,35769.99,35679.0,35679.45,35708.63111,35700.04879,79054.18803,2.2144,2022-02-19T07:00:00.000Z,2022-02-19T08:00:00.000Z
BTCEUR,35679.45,35739.86,35444.28,35444.28,35614.29503,35620.57945,27630.88345,0.7757,2022-02-19T08:00:00.000Z,2022-02-19T09:00:00.000Z
BTCEUR,35436.53,35480.45,35387.84,35387.84,35422.74729,35438.48984,2732.30753,0.0771,2022-02-19T09:00:00.000Z,2022-02-19T10:00:00.000Z
BTCEUR,35387.84,35423.78,35279.0,35334.64,35347.92775,35371.22601,1520.96269,0.043,2022-02-19T10:00:00.000Z,2022-02-19T11:00:00.000Z
BTCEUR,35334.64,35438.62,35160.34,35167.56,35284.14415,35353.51875,10694.43938,0.3025,2022-02-19T11:00:00.000Z,2022-02-19T12:00:00.000Z
BTCEUR,35167.56,35396.4,35167.56,35190.56,35262.14124,35280.13514,2282.62469,0.0647,2022-02-19T12:00:00.000Z,2022-02-19T13:00:00.000Z
BTCEUR,35210.68,35460.0,35144.71,35460.0,35304.84496,35282.94628,3447.14378,0.0977,2022-02-19T13:00:00.000Z,2022-02-19T14:00:00.000Z
BTCEUR,35460.0,35460.0,35279.0,35328.06,35343.41764,35362.0159,2874.93184,0.0813,2022-02-19T14:00:00.000Z,2022-02-19T15:00:00.000Z
BTCEUR,35328.06,35426.78,35328.06,35421.85,35397.80124,35419.4162,1083.83413,0.0306,2022-02-19T15:00:00.000Z,2022-02-19T16:00:00.000Z
BTCEUR,35421.85,35700.0,35367.45,35367.45,35529.28309,35487.43692,6160.61901,0.1736,2022-02-19T16:00:00.000Z,2022-02-19T17:00:00.000Z
BTCEUR,35367.45,35588.43,35367.45,35581.73,35533.73809,35576.75887,3297.96553,0.0927,2022-02-19T17:00:00.000Z,2022-02-19T18:00:00.000Z
BTCEUR,35581.73,35581.73,35521.49,35550.0,35540.797,35548.6622,611.43698,0.0172,2022-02-19T18:00:00.000Z,2022-02-19T19:00:00.000Z
BTCEUR,35550.0,35550.0,35411.8,35449.02,35488.24666,35468.84731,145.42227,0.0041,2022-02-19T19:00:00.000Z,2022-02-19T20:00:00.000Z
BTCEUR,35449.02,35524.67,35371.12,35371.12,35443.75228,35382.38423,367283.30135,10.3804,2022-02-19T20:00:00.000Z,2022-02-19T21:00:00.000Z
BTCEUR,35371.12,35428.22,35233.86,35318.96,35317.05516,35359.74569,2701.48455,0.0764,2022-02-19T21:00:00.000Z,2022-02-19T22:00:00.000Z
BTCEUR,35318.96,35429.99,35318.96,35414.9,35391.197,35391.22615,534.4075,0.0151,2022-02-19T22:00:00.000Z,2022-02-19T23:00:00.000Z
BTCEUR,35403.51,35430.0,35403.51,35430.0,35425.585,35429.94926,92496.96855,2.6107,2022-02-19T23:00:00.000Z,2022-02-20T00:00:00.000Z
BTCEUR,35430.0,35454.0,35430.0,35454.0,35452.64,35453.76064,443.172,0.0125,2022-02-20T00:00:00.000Z,2022-02-20T01:00:00.000Z
BTCEUR,35454.0,35454.0,35254.0,35349.12,35292.51,35331.88,264.9891,0.0075,2022-02-20T01:00:00.000Z,2022-02-20T02:00:00.000Z
BTCEUR,35349.12,35389.72,35250.36,35250.36,35311.60066,35335.72353,289.75292,0.0082,2022-02-20T02:00:00.000Z,2022-02-20T03:00:00.000Z
BTCEUR,35250.36,35277.92,35154.0,35154.0,35228.35222,35222.65013,1056.67946,0.03,2022-02-20T03:00:00.000Z,2022-02-20T04:00:00.000Z
BTCEUR,35154.0,35187.3,34950.0,34950.0,35098.70024,35081.61427,2115.42128,0.0603,2022-02-20T04:00:00.000Z,2022-02-20T05:00:00.000Z
BTCEUR,35005.98,35079.53,34804.0,34824.01,34980.49819,34909.60436,10259.93266,0.2939,2022-02-20T05:00:00.000Z,2022-02-20T06:00:00.000Z
BTCEUR,34824.01,34824.01,34241.91,34241.91,34417.90394,34423.43735,24712.58565,0.7179,2022-02-20T06:00:00.000Z,2022-02-20T07:00:00.000Z
BTCEUR,34316.83,34325.0,34145.46,34275.0,34252.13552,34204.0485,15306.31165,0.4475,2022-02-20T07:00:00.000Z,2022-02-20T08:00:00.000Z
BTCEUR,34275.0,34275.0,33649.56,33729.0,33916.81517,33928.57451,46448.21841,1.369,2022-02-20T08:00:00.000Z,2022-02-20T09:00:00.000Z
BTCEUR,33700.32,33875.0,33622.91,33744.27,33764.58334,33782.05522,14357.37341,0.425,2022-02-20T09:00:00.000Z,2022-02-20T10:00:00.000Z
BTCEUR,33744.27,33860.0,33744.27,33754.0,33815.29464,33812.74401,429.42183,0.0127,2022-02-20T10:00:00.000Z,2022-02-20T11:00:00.000Z
BTCEUR,33754.0,33825.0,33754.0,33825.0,33785.82944,33791.55484,564.31894,0.0167,2022-02-20T11:00:00.000Z,2022-02-20T12:00:00.000Z
BTCEUR,33825.0,34093.5,33808.49,33808.49,33929.73495,33999.60295,34512.99693,1.0151,2022-02-20T12:00:00.000Z,2022-02-20T13:00:00.000Z
BTCEUR,33808.49,33851.31,33785.35,33817.78,33818.12227,33838.03592,2111.49339,0.0624,2022-02-20T13:00:00.000Z,2022-02-20T14:00:00.000Z
BTCEUR,33817.78,33826.3,33630.1,33750.0,33715.23068,33662.00984,9290.71466,0.276,2022-02-20T14:00:00.000Z,2022-02-20T15:00:00.000Z
BTCEUR,33750.0,33900.0,33750.0,33900.0,33818.68975,33767.60326,4957.08412,0.1468,2022-02-20T15:00:00.000Z,2022-02-20T16:00:00.000Z
BTCEUR,33900.0,34000.0,33850.58,33893.64,33907.47806,33901.66863,3722.40317,0.1098,2022-02-20T16:00:00.000Z,2022-02-20T17:00:00.000Z
BTCEUR,33867.8,33945.1,33792.79,33850.93,33875.14333,33893.59843,1803.13941,0.0532,2022-02-20T17:00:00.000Z,2022-02-20T18:00:00.000Z
BTCEUR,33850.93,33950.0,33754.0,33950.0,33862.33522,33832.12335,483.79935,0.0143,2022-02-20T18:00:00.000Z,2022-02-20T19:00:00.000Z
BTCEUR,33950.0,33957.05,33900.0,33934.55,33925.99,33902.81198,4278.53487,0.1262,2022-02-20T19:00:00.000Z,2022-02-20T20:00:00.000Z
BTCEUR,33934.55,33934.55,33814.2,33871.41,33870.04583,33816.44215,7074.39968,0.2092,2022-02-20T20:00:00.000Z,2022-02-20T21:00:00.000Z
BTCEUR,33871.41,33871.41,33664.8,33750.0,33749.53994,33750.34855,3344.65952,0.0991,2022-02-20T21:00:00.000Z,2022-02-20T22:00:00.000Z
BTCEUR,33800.0,34288.61,33800.0,34288.61,33980.64292,34100.42646,36879.61119,1.0815,2022-02-20T22:00:00.000Z,2022-02-20T23:00:00.000Z
BTCEUR,34325.0,34443.82,33929.0,33929.0,34176.97528,34318.73417,5182.1288,0.151,2022-02-20T23:00:00.000Z,2022-02-21T00:00:00.000Z
BTCEUR,33929.0,34156.68,33826.46,34156.68,33957.12407,34039.62637,1266.27406,0.0372,2022-02-21T00:00:00.000Z,2022-02-21T01:00:00.000Z
BTCEUR,34183.66,34712.0,34129.3,34550.94,34459.60695,34513.12071,6305.54708,0.1827,2022-02-21T01:00:00.000Z,2022-02-21T02:00:00.000Z
BTCEUR,34550.94,34577.35,34468.45,34504.0,34523.88148,34559.77609,14086.56471,0.4076,2022-02-21T02:00:00.000Z,2022-02-21T03:00:00.000Z
BTCEUR,34504.0,34583.07,34258.03,34258.03,34466.87673,34461.68321,22868.77289,0.6636,2022-02-21T03:00:00.000Z,2022-02-21T04:00:00.000Z
BTCEUR,34258.03,34525.0,34258.03,34525.0,34430.075,34470.67315,196.48282,0.0057,2022-02-21T04:00:00.000Z,2022-02-21T05:00:00.000Z
BTCEUR,34525.0,34525.0,34525.0,34525.0,34525.0,34525.0,0.0,0.0,2022-02-21T05:00:00.000Z,2022-02-21T06:00:00.000Z
BTCEUR,34525.0,34560.0,34525.0,34549.0,34549.09,34547.9606,228.01653,0.0066,2022-02-21T06:00:00.000Z,2022-02-21T07:00:00.000Z
BTCEUR,34549.0,34575.0,34422.28,34575.0,34472.09328,34426.86189,36275.58431,1.0537,2022-02-21T07:00:00.000Z,2022-02-21T08:00:00.000Z
BTCEUR,34575.0,34599.94,34429.0,34429.0,34512.78163,34466.32811,40270.45773,1.1684,2022-02-21T08:00:00.000Z,2022-02-21T09:00:00.000Z
BTCEUR,34445.74,34450.0,34316.73,34341.23,34405.28713,34375.17969,49369.63299,1.4362,2022-02-21T09:00:00.000Z,2022-02-21T10:00:00.000Z
BTCEUR,34341.23,34358.12,33768.08,33819.32,34065.28866,34060.24305,12731.71877,0.3738,2022-02-21T10:00:00.000Z,2022-02-21T11:00:00.000Z
BTCEUR,33788.84,33844.36,33047.09,33221.56,33496.24494,33406.70642,68002.69151,2.0356,2022-02-21T11:00:00.000Z,2022-02-21T12:00:00.000Z
BTCEUR,33190.16,33318.74,33064.08,33081.79,33178.70441,33117.74301,5931.38769,0.1791,2022-02-21T12:00:00.000Z,2022-02-21T13:00:00.000Z
BTCEUR,33124.8,33250.0,32920.92,33175.0,33099.22347,33106.69874,60168.11424,1.8174,2022-02-21T13:00:00.000Z,2022-02-21T14:00:00.000Z
BTCEUR,33175.0,34299.74,33153.43,34240.17,33900.74172,33882.85051,44000.26957,1.2986,2022-02-21T14:00:00.000Z,2022-02-21T15:00:00.000Z
BTCEUR,34240.17,34628.83,34202.3,34275.0,34381.23005,34369.56903,6378.99195,0.1856,2022-02-21T15:00:00.000Z,2022-02-21T16:00:00.000Z
BTCEUR,34307.13,34539.78,34198.32,34232.43,34385.60068,34364.40743,4329.91527,0.126,2022-02-21T16:00:00.000Z,2022-02-21T17:00:00.000Z
BTCEUR,34232.43,34306.6,34024.48,34024.48,34170.96842,34141.00581,4947.03169,0.1449,2022-02-21T17:00:00.000Z,2022-02-21T18:00:00.000Z
BTCEUR,34024.48,34100.0,33263.51,33367.06,33543.70823,33549.74771,30177.99798,0.8995,2022-02-21T18:00:00.000Z,2022-02-21T19:00:00.000Z
BTCEUR,33367.06,33826.47,33313.44,33764.33,33543.41842,33659.26375,73424.31784,2.1814,2022-02-21T19:00:00.000Z,2022-02-21T20:00:00.000Z
BTCEUR,33722.75,33950.0,33629.0,33829.0,33793.57627,33778.40312,34906.60177,1.0334,2022-02-21T20:00:00.000Z,2022-02-21T21:00:00.000Z
BTCEUR,33829.0,33877.5,32788.3,32793.68,33517.56462,33252.95317,18066.32936,0.5433,2022-02-21T21:00:00.000Z,2022-02-21T22:00:00.000Z
BTCEUR,32785.0,33350.0,32604.0,33254.0,33011.06806,32856.65132,13214.94506,0.4022,2022-02-21T22:00:00.000Z,2022-02-21T23:00:00.000Z
BTCEUR,33229.0,33289.04,32672.81,32766.39,32940.67522,33260.96959,62357.6657,1.8748,2022-02-21T23:00:00.000Z,2022-02-22T00:00:00.000Z
BTCEUR,32766.39,32975.0,32646.56,32904.0,32816.46186,32777.85265,2287.89407,0.0698,2022-02-22T00:00:00.000Z,2022-02-22T01:00:00.000Z
BTCEUR,32904.0,33100.0,32679.0,32954.0,32881.52943,32803.35351,17490.74807,0.5332,2022-02-22T01:00:00.000Z,2022-02-22T02:00:00.000Z
BTCEUR,32954.0,32954.0,32704.0,32775.0,32786.34645,32805.76405,679.0793,0.0207,2022-02-22T02:00:00.000Z,2022-02-22T03:00:00.000Z
BTCEUR,32775.0,32775.0,32775.0,32775.0,32775.0,32775.0,0.0,0.0,2022-02-22T03:00:00.000Z,2022-02-22T04:00:00.000Z
BTCEUR,32775.0,32775.0,32775.0,32775.0,32775.0,32775.0,0.0,0.0,2022-02-22T04:00:00.000Z,2022-02-22T05:00:00.000Z
BTCEUR,32775.0,32775.0,32775.0,32775.0,32775.0,32775.0,0.0,0.0,2022-02-22T05:00:00.000Z,2022-02-22T06:00:00.000Z
BTCEUR,32775.0,32775.0,32775.0,32775.0,32775.0,32775.0,0.0,0.0,2022-02-22T06:00:00.000Z,2022-02-22T07:00:00.000Z
BTCEUR,32775.0,32775.0,32496.69,32600.0,32604.16444,32638.78642,1909.36899,0.0585,2022-02-22T07:00:00.000Z,2022-02-22T08:00:00.000Z
BTCEUR,32600.0,32825.0,32554.0,32825.0,32695.02488,32690.88653,18996.67415,0.5811,2022-02-22T08:00:00.000Z,2022-02-22T09:00:00.000Z
BTCEUR,32825.0,32945.74,32754.0,32889.22,32855.39006,32873.58745,33369.97858,1.0151,2022-02-22T09:00:00.000Z,2022-02-22T10:00:00.000Z
BTCEUR,32889.22,33408.97,32812.64,33338.76,33122.66293,33271.39185,43728.59023,1.3143,2022-02-22T10:00:00.000Z,2022-02-22T11:00:00.000Z
BTCEUR,33304.0,33324.99,33104.0,33179.0,33194.2238,33272.38125,49649.04721,1.4922,2022-02-22T11:00:00.000Z,2022-02-22T12:00:00.000Z
BTCEUR,33161.53,33275.1,32953.17,33182.37,33161.97735,33183.48271,29453.65917,0.8876,2022-02-22T12:00:00.000Z,2022-02-22T13:00:00.000Z
BTCEUR,33182.37,33500.0,33004.0,33500.0,33175.16726,33182.16128,21319.53855,0.6425,2022-02-22T13:00:00.000Z,2022-02-22T14:00:00.000Z
BTCEUR,33444.53,33752.65,33104.0,33668.18,33323.62101,33404.36886,68382.08343,2.0471,2022-02-22T14:00:00.000Z,2022-02-22T15:00:00.000Z
BTCEUR,33668.18,33700.0,33329.0,33351.97,33581.87062,33534.88896,11844.52266,0.3532,2022-02-22T15:00:00.000Z,2022-02-22T16:00:00.000Z
BTCEUR,33351.97,33472.09,33129.0,33254.0,33269.26515,33293.33375,5852.96798,0.1758,2022-02-22T16:00:00.000Z,2022-02-22T17:00:00.000Z
BTCEUR,33254.0,33386.53,33083.29,33292.8,33229.23486,33229.08967,6775.41135,0.2039,2022-02-22T17:00:00.000Z,2022-02-22T18:00:00.000Z
BTCEUR,33292.8,33516.75,33229.0,33404.0,33355.53736,33470.86058,14917.96253,0.4457,2022-02-22T18:00:00.000Z,2022-02-22T19:00:00.000Z
BTCEUR,33329.0,33691.42,33285.9,33643.77,33454.00929,33510.17547,6715.4391,0.2004,2022-02-22T19:00:00.000Z,2022-02-22T20:00:00.000Z
BTCEUR,33643.77,33775.17,33429.0,33525.0,33632.15474,33710.79901,13015.73944,0.3861,2022-02-22T20:00:00.000Z,2022-02-22T21:00:00.000Z
BTCEUR,33539.68,33610.07,33488.53,33488.53,33553.5525,33545.69974,37453.77374,1.1165,2022-02-22T21:00:00.000Z,2022-02-22T22:00:00.000Z
BTCEUR,33488.53,33570.18,33429.0,33500.0,33493.37166,33513.58767,1746.0579,0.0521,2022-02-22T22:00:00.000Z,2022-02-22T23:00:00.000Z
BTCEUR,33500.0,33974.27,33500.0,33879.0,33780.62402,33772.26166,9408.95207,0.2786,2022-02-22T23:00:00.000Z,2022-02-23T00:00:00.000Z
BTCEUR,33879.0,33879.0,33679.0,33749.02,33765.47291,33750.41999,536.63166,0.0159,2022-02-23T00:00:00.000Z,2022-02-23T01:00:00.000Z
BTCEUR,33749.02,33749.02,33522.41,33522.41,33616.46541,33641.2838,282.58676,0.0084,2022-02-23T01:00:00.000Z,2022-02-23T02:00:00.000Z
BTCEUR,33522.41,33730.41,33313.44,33313.44,33510.04902,33419.82626,1681.01723,0.0503,2022-02-23T02:00:00.000Z,2022-02-23T03:00:00.000Z
BTCEUR,33313.44,33313.44,33313.44,33313.44,33313.44,33313.44,0.0,0.0,2022-02-23T03:00:00.000Z,2022-02-23T04:00:00.000Z
BTCEUR,33313.44,33313.44,33313.44,33313.44,33313.44,33313.44,0.0,0.0,2022-02-23T04:00:00.000Z,2022-02-23T05:00:00.000Z
BTCEUR,33313.44,33313.44,33313.44,33313.44,33313.44,33313.44,0.0,0.0,2022-02-23T05:00:00.000Z,2022-02-23T06:00:00.000Z
BTCEUR,33313.44,33313.44,33313.44,33313.44,33313.44,33313.44,0.0,0.0,2022-02-23T06:00:00.000Z,2022-02-23T07:00:00.000Z
BTCEUR,33313.44,33749.99,33313.44,33707.88,33703.90756,33699.31315,2156.75597,0.064,2022-02-23T07:00:00.000Z,2022-02-23T08:00:00.000Z
BTCEUR,33707.88,34258.63,33677.5,34147.02,34063.4877,33955.20334,7775.74147,0.229,2022-02-23T08:00:00.000Z,2022-02-23T09:00:00.000Z
BTCEUR,34182.48,34474.63,34180.0,34304.0,34306.16816,34317.03475,6153.04426,0.1793,2022-02-23T09:00:00.000Z,2022-02-23T10:00:00.000Z
BTCEUR,34317.61,34402.89,34239.28,34373.33,34332.61901,34356.89748,8757.5731,0.2549,2022-02-23T10:00:00.000Z,2022-02-23T11:00:00.000Z
BTCEUR,34373.33,34475.0,34279.0,34279.0,34334.14361,34328.74958,80370.4685,2.3412,2022-02-23T11:00:00.000Z,2022-02-23T12:00:00.000Z
BTCEUR,34279.0,34519.34,34245.59,34492.16,34397.0698,34365.52463,53998.54882,1.5713,2022-02-23T12:00:00.000Z,2022-02-23T13:00:00.000Z
BTCEUR,34492.16,34600.29,34404.0,34440.13,34495.46608,34511.631,27395.33266,0.7938,2022-02-23T13:00:00.000Z,2022-02-23T14:00:00.000Z
BTCEUR,34446.86,34446.86,34174.68,34174.68,34329.43582,34336.6129,9858.04152,0.2871,2022-02-23T14:00:00.000Z,2022-02-23T15:00:00.000Z
BTCEUR,34191.7,34199.43,33979.0,34005.03,34085.90401,34046.15262,31445.02652,0.9236,2022-02-23T15:00:00.000Z,2022-02-23T16:00:00.000Z
BTCEUR,34005.03,34128.77,33950.0,34128.77,34030.92538,34008.82456,463819.15114,13.6382,2022-02-23T16:00:00.000Z,2022-02-23T17:00:00.000Z
BTCEUR,34128.77,34140.0,33673.67,33673.67,33994.69121,34081.86778,166755.76265,4.8928,2022-02-23T17:00:00.000Z,2022-02-23T18:00:00.000Z
BTCEUR,33673.67,33690.87,33391.06,33404.0,33486.60921,33491.4722,18108.83895,0.5407,2022-02-23T18:00:00.000Z,2022-02-23T19:00:00.000Z
BTCEUR,33404.0,33419.99,33124.57,33297.78,33327.77869,33181.72929,15864.18473,0.4781,2022-02-23T19:00:00.000Z,2022-02-23T20:00:00.000Z
BTCEUR,33297.78,33303.4,32958.82,33200.0,33189.45301,33203.96387,48481.10763,1.4601,2022-02-23T20:00:00.000Z,2022-02-23T21:00:00.000Z
BTCEUR,33200.0,33300.0,33084.53,33182.99,33213.07574,33175.71734,11983.0691,0.3612,2022-02-23T21:00:00.000Z,2022-02-23T22:00:00.000Z
BTCEUR,33182.99,33182.99,32708.4,33157.14,32929.89459,32824.57052,16747.09587,0.5102,2022-02-23T22:00:00.000Z,2022-02-23T23:00:00.000Z
BTCEUR,33157.14,33189.56,32884.3,32954.0,33025.56394,33093.34544,39486.97976,1.1932,2022-02-23T23:00:00.000Z,2022-02-24T00:00:00.000Z
BTCEUR,32954.0,33075.0,32554.0,32554.0,32842.0883,32666.59947,11292.84341,0.3457,2022-02-24T00:00:00.000Z,2022-02-24T01:00:00.000Z
BTCEUR,32554.0,32757.15,32489.68,32757.15,32605.08158,32552.35065,4231.80556,0.13,2022-02-24T01:00:00.000Z,2022-02-24T02:00:00.000Z
BTCEUR,32757.15,32757.15,31825.24,31825.24,32479.97278,32201.30472,44766.25379,1.3902,2022-02-24T02:00:00.000Z,2022-02-24T03:00:00.000Z
BTCEUR,31825.24,31825.24,31600.0,31604.0,31663.04151,31638.4944,3141.70249,0.0993,2022-02-24T03:00:00.000Z,2022-02-24T04:00:00.000Z
BTCEUR,31604.0,31604.0,31604.0,31604.0,31604.0,31604.0,0.0,0.0,2022-02-24T04:00:00.000Z,2022-02-24T05:00:00.000Z
BTCEUR,31604.0,31604.0,31604.0,31604.0,31604.0,31604.0,0.0,0.0,2022-02-24T05:00:00.000Z,2022-02-24T06:00:00.000Z
BTCEUR,31604.0,31604.0,31604.0,31604.0,31604.0,31604.0,0.0,0.0,2022-02-24T06:00:00.000Z,2022-02-24T07:00:00.000Z
BTCEUR,31604.0,31604.0,30609.08,31428.66,31067.1306,31147.39615,95071.19719,3.0523,2022-02-24T07:00:00.000Z,2022-02-24T08:00:00.000Z
BTCEUR,31404.0,31871.01,31354.0,31672.12,31585.64295,31623.23013,312396.40335,9.8787,2022-02-24T08:00:00.000Z,2022-02-24T09:00:00.000Z
BTCEUR,31672.12,31900.78,31485.09,31580.31,31707.54109,31700.18782,607971.56207,19.1788,2022-02-24T09:00:00.000Z,2022-02-24T10:00:00.000Z
BTCEUR,31566.36,31720.2,31206.48,31550.76,31483.67794,31468.37517,624257.0392,19.8376,2022-02-24T10:00:00.000Z,2022-02-24T11:00:00.000Z
BTCEUR,31550.76,31825.0,31324.03,31725.0,31542.09737,31504.69255,23200.05551,0.7364,2022-02-24T11:00:00.000Z,2022-02-24T12:00:00.000Z
BTCEUR,31725.0,31784.69,31406.46,31607.81,31581.98179,31624.70682,78027.63901,2.4673,2022-02-24T12:00:00.000Z,2022-02-24T13:00:00.000Z
BTCEUR,31607.81,32002.3,31513.1,31838.45,31771.08047,31883.241,866497.21748,27.1772,2022-02-24T13:00:00.000Z,2022-02-24T14:00:00.000Z
BTCEUR,31855.6,32114.87,31448.22,32000.0,31799.42208,31809.43051,1268108.39499,39.8658,2022-02-24T14:00:00.000Z,2022-02-24T15:00:00.000Z
BTCEUR,32000.0,32425.0,31849.7,32354.0,32146.72025,32189.13946,14214.72393,0.4416,2022-02-24T15:00:00.000Z,2022-02-24T16:00:00.000Z
BTCEUR,32354.0,32622.88,32272.57,32475.0,32466.20772,32423.89692,55046.04975,1.6977,2022-02-24T16:00:00.000Z,2022-02-24T17:00:00.000Z
BTCEUR,32470.0,32470.0,32129.99,32173.6,32239.5585,32228.15307,616292.52545,19.1228,2022-02-24T17:00:00.000Z,2022-02-24T18:00:00.000Z
BTCEUR,32171.17,32829.26,32141.87,32604.0,32319.15237,32281.20229,197728.82004,6.1252,2022-02-24T18:00:00.000Z,2022-02-24T19:00:00.000Z
BTCEUR,32570.6,33388.71,32479.0,33388.71,32894.96563,33138.58884,85076.69906,2.5673,2022-02-24T19:00:00.000Z,2022-02-24T20:00:00.000Z
BTCEUR,33388.71,35148.5,33388.71,34290.71,34329.84329,34248.76086,151382.94779,4.4201,2022-02-24T20:00:00.000Z,2022-02-24T21:00:00.000Z
BTCEUR,34300.0,34350.21,34179.0,34350.21,34264.70117,34281.05496,3890.89971,0.1135,2022-02-24T21:00:00.000Z,2022-02-24T22:00:00.000Z
BTCEUR,34350.21,34399.99,33783.48,33783.48,34126.64891,34151.78408,2844.84356,0.0833,2022-02-24T22:00:00.000Z,2022-02-24T23:00:00.000Z
BTCEUR,33783.48,34283.06,33783.48,34257.68,34090.75962,34021.92014,5341.44144,0.157,2022-02-24T23:00:00.000Z,2022-02-25T00:00:00.000Z
BTCEUR,34257.68,34416.11,34203.11,34203.11,34291.62212,34310.33376,737.67215,0.0215,2022-02-25T00:00:00.000Z,2022-02-25T01:00:00.000Z
BTCEUR,34179.0,34523.53,34146.47,34379.0,34318.06966,34431.42492,2661.54913,0.0773,2022-02-25T01:00:00.000Z,2022-02-25T02:00:00.000Z
BTCEUR,34379.0,34539.78,34379.0,34539.78,34483.52,34479.83399,568.91724,0.0165,2022-02-25T02:00:00.000Z,2022-02-25T03:00:00.000Z
BTCEUR,34539.78,34576.73,34429.0,34576.73,34504.75281,34514.29786,1439.24616,0.0417,2022-02-25T03:00:00.000Z,2022-02-25T04:00:00.000Z
BTCEUR,34576.73,34588.64,34576.73,34588.56,34588.57545,34588.56973,774.78396,0.0224,2022-02-25T04:00:00.000Z,2022-02-25T05:00:00.000Z
BTCEUR,34588.56,34588.56,34588.56,34588.56,34588.56,34588.56,0.0,0.0,2022-02-25T05:00:00.000Z,2022-02-25T06:00:00.000Z
BTCEUR,34588.56,34589.04,34510.16,34589.04,34549.45805,34515.85451,1069.99148,0.031,2022-02-25T06:00:00.000Z,2022-02-25T07:00:00.000Z
BTCEUR,34588.74,34650.0,34279.0,34358.45,34468.20556,34548.61674,13840.1758,0.4006,2022-02-25T07:00:00.000Z,2022-02-25T08:00:00.000Z
